,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
PWY-922: mevalonate pathway I,16,2.4810249249999998e-05,16,1.4654253499999999e-05,0.44609041852710907,0.5906532156261993,0.5591004065161768,0.6366398789527268,21,7.976526666666668e-06,21,1.291997904761905e-05,0.40588513818473204,1.6197499974030944,0.027910040111279653,0.1360614455424883
P621-PWY: nylon-6 oligomer degradation,16,8.536184375e-07,16,4.6371537500000003e-07,0.33155054161073905,0.5432349567777466,0.857908691847583,0.9042821346501551,21,1.7708809523809525e-07,21,5.585036190476191e-07,0.7954389690648465,3.153817981365207,0.0338148258972287,0.16314781979281476
PWY-6612: superpathway of tetrahydrofolate biosynthesis,16,2.6160563125e-05,16,2.3810465e-05,0.08999051865122637,0.9101663785381531,0.6641293120209385,0.719975049678394,21,1.6587352380952382e-05,21,2.1852485714285714e-05,0.2515423587626129,1.3174185495317141,0.03478279299926477,0.16610558289444807
PWY-5690: TCA cycle II (plants and fungi),16,1.03848753125e-05,16,4.6567970625e-06,0.5191999630381747,0.44842108570092665,0.07968191021395611,0.23240982766097612,21,1.2615257619047617e-05,21,3.6418539999999994e-06,0.6523759864792338,0.2886864549243299,0.035952358032467,0.16975066370843175
PWY-3661: glycine betaine degradation I,16,1.30734375e-08,16,4.163899999999999e-08,0.43923601821654656,3.185007768614796,0.19987056515776547,0.36255590889083034,21,7.968571428571428e-08,21,2.1534238095238094e-08,0.698615358241707,0.2702396318871758,0.036271509339408495,0.16975066370843175
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic),16,1.2884375e-06,16,1.25675e-08,0.5363662151029621,0.009754062575794323,0.2649081694350651,0.40445862102754754,21,1.6907809523809524e-07,21,0.0,0.6694619270045783,0.0,0.04010009974659355,0.17484961918208913
PWY-5872: ubiquinol-10 biosynthesis (eukaryotic),16,0.0,16,2.42573125e-08,0.6502922676424199,inf,0.07995295353294264,0.23240982766097612,21,0.0,21,2.5330666666666668e-08,0.6595366960389201,inf,0.04034991211894365,0.17484961918208913
PWY-6185: 4-methylcatechol degradation (ortho cleavage),16,3.060125e-08,16,1.39595625e-08,0.17492921430825636,0.4561762182917365,1.0,1.0,21,9.326095238095237e-08,21,0.0,0.6694619270045782,0.0,0.04010009974659355,0.17484961918208913
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate,16,3.59421875e-08,16,1.6003875e-08,0.1791689945816349,0.4452671390688171,1.0,1.0,21,1.0953809523809523e-07,21,0.0,0.6694619270045785,0.0,0.04010009974659355,0.17484961918208913
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic),16,0.0,16,4.11875e-08,0.6567268862120275,inf,0.07995295353294264,0.23240982766097612,21,0.0,21,4.113114285714286e-08,0.6681402576254835,inf,0.04034991211894365,0.17484961918208913
PWY-6731: starch degradation III,16,0.0,16,1.0128020625e-06,0.45810659726612146,inf,0.0388492828867333,0.1490283966474687,21,0.0,21,4.1095533333333333e-07,0.6143971089063284,inf,0.040287423635255754,0.17484961918208913
PWY-5873: ubiquinol-7 biosynthesis (eukaryotic),16,0.0,16,4.11875e-08,0.6567268862120275,inf,0.07995295353294264,0.23240982766097612,21,0.0,21,4.113114285714286e-08,0.6681402576254835,inf,0.04034991211894365,0.17484961918208913
PWY-5417: catechol degradation III (ortho-cleavage pathway),16,3.59421875e-08,16,1.6003875e-08,0.1791689945816349,0.4452671390688171,1.0,1.0,21,1.0953809523809523e-07,21,0.0,0.6694619270045785,0.0,0.04010009974659355,0.17484961918208913
CITRULBIO-PWY: L-citrulline biosynthesis,16,1.1422013125e-05,16,3.58528625e-06,1.0322908059866542,0.3138926746768206,0.0018750851285173021,0.03375153231331144,21,5.048070476190477e-06,21,3.608013333333333e-06,0.6377493717872786,0.7147311730988586,0.04321212760582701,0.18219167314889226
PWY-6549: L-glutamine biosynthesis III,16,1.2335189875e-05,16,6.960121125e-06,0.3979764858018051,0.5642492086081488,0.07341797125086283,0.2260500693776566,21,1.1224442666666665e-05,21,5.647193571428572e-06,0.42055697452078644,0.5031157215671026,0.04321212760582701,0.18219167314889226
SO4ASSIM-PWY: sulfate reduction I (assimilatory),16,2.5973922812500002e-05,16,1.9362706250000005e-06,0.9281227270054393,0.0745467151410863,0.00012869861556428358,0.00860660439724264,21,2.853675714285714e-06,21,1.0776716666666666e-06,1.008036599443382,0.3776433535428576,0.04313523538460511,0.18219167314889226
CENTFERM-PWY: pyruvate fermentation to butanoate,16,3.4206125e-07,16,4.010965e-07,0.10999721024561303,1.172586780876232,0.3193407853888013,0.4408072062707776,21,2.480033333333333e-07,21,4.903273809523809e-07,0.49848614854011036,1.9770999621740872,0.044242800379496634,0.18323566882835773
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation,16,4.3846437500000006e-07,16,5.111993125e-07,0.1060398462241597,1.1658856263978115,0.3193407853888013,0.4408072062707776,21,3.1765380952380956e-07,21,6.256052857142858e-07,0.49579478837560476,1.9694562664056259,0.044242800379496634,0.18323566882835773
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),16,9.5204228125e-06,16,4.501636375000001e-06,0.451033888375583,0.4728399634824518,0.9240957038185812,0.9675095959442863,21,1.0422878095238097e-05,21,3.7414898571428577e-06,0.5980597294936492,0.3589689741120769,0.04657038556427037,0.19118368810595207
RHAMCAT-PWY: L-rhamnose degradation I,16,1.336619e-06,16,4.90795625e-07,0.41687823036046084,0.3671918661937321,0.2438920629191914,0.39315913764385946,21,9.347250476190476e-07,21,1.7042119047619045e-07,0.6691455930061918,0.18232226782655614,0.04770813269570212,0.1941513574051182
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,16,3.10189590625e-05,16,2.7866261250000004e-06,0.9251998337186773,0.08983622304620978,0.00017439039271021446,0.00860660439724264,21,4.713166190476191e-06,21,1.8648587619047624e-06,0.9514257258841567,0.39567006265831417,0.0486280797367214,0.19484404792532664
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),16,1.8452502625000003e-05,16,9.18734625e-06,0.550574355669274,0.4978916105153514,0.5846952118351059,0.6500082376182217,21,7.365215333333333e-06,21,9.777208095238096e-06,0.2218337855925124,1.327484350795369,0.04871101198133166,0.19484404792532664
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,16,4.0561617500000006e-05,16,5.061159e-06,0.9986549294057404,0.12477705061934474,0.0034783347586174827,0.05104589338063247,21,8.881362380952382e-06,21,4.17642361904762e-06,0.655651295050319,0.47024582940165605,0.05138709479709999,0.20380644377154913
VALDEG-PWY: L-valine degradation I,16,7.06174375e-08,16,1.6013106249999998e-07,0.422387019645358,2.267585290106285,0.17296244456786336,0.3290505042998376,21,2.2944076190476192e-07,21,8.740404761904762e-08,0.6336493125095861,0.380943851883337,0.053766132740547146,0.21145000103005096
PWY-5723: Rubisco shunt,16,1.7195144375000003e-05,16,7.90328625e-06,0.4930263403280137,0.4596231399772704,0.03022625498203607,0.13163495624069074,21,2.1037553333333335e-05,21,7.00025380952381e-06,0.588024211192019,0.332750377318456,0.054785797641682704,0.2118987875727893
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium),16,0.000123932586875,16,6.781971875e-05,0.5436463954469238,0.5472307200236515,0.42862904813439284,0.5223916524137913,21,6.637151333333332e-05,21,6.328437523809523e-05,0.037577715623244926,0.953487001573495,0.054785797641682704,0.2118987875727893
PWY-6748: nitrate reduction VII (denitrification),16,1.9017831249999998e-06,16,2.858849375e-07,0.875657110041247,0.15032467884580689,0.02161843366935146,0.12044555901495813,21,6.577385714285715e-07,21,2.0888380952380954e-07,0.5607263938767627,0.3175787746036021,0.056859371651602854,0.21811627813893553
ILEUDEG-PWY: L-isoleucine degradation I,16,7.2741025000000005e-06,16,3.5026996874999995e-06,0.7299621226317223,0.4815301526889399,0.020456470963716476,0.11534492061469048,21,4.1590500000000004e-06,21,3.1715045238095226e-06,0.4177170471055543,0.7625550363206796,0.058052607541743524,0.22088309211004853
PWY-7434: terminal O-glycans residues modification,16,2.067534375e-07,16,4.2242868750000006e-07,0.941957498063267,2.043151942757905,0.015087306081679767,0.09863997983941192,21,2.710298571428571e-07,21,4.042556666666666e-07,0.5544382739623315,1.4915539967745601,0.058610864484220655,0.221208746601736
"PWY-7013: L-1,2-propanediol degradation",16,7.237856749999999e-06,16,4.47287375e-07,1.1177206269787394,0.06179831826597011,0.008351250967356031,0.07663500887691417,21,2.9756504761904758e-06,21,3.8296257142857145e-07,0.8997527915929744,0.12869877510575523,0.0614287442012325,0.2299892182894145
PWY-5328: superpathway of L-methionine salvage and degradation,16,1.5014e-08,16,4.07104375e-08,0.2826967821217074,2.7114984347941915,0.526521015696178,0.6129647645418193,21,9.151390476190476e-08,21,3.709628571428572e-08,0.4597779112673469,0.4053622868655921,0.06475489014842128,0.23607729479074333
PWY-7234: inosine-5'-phosphate biosynthesis III,16,0.00012993935999999997,16,7.0354635e-05,0.5717970460183424,0.5414420618971804,0.22061672997414716,0.3742065309610077,21,5.6073770476190474e-05,21,6.632259952380952e-05,0.14188180039467257,1.1827740307203136,0.06507258766667925,0.23607729479074333
PWY-5381: pyridine nucleotide cycling (plants),16,2.683225e-08,16,7.46101875e-08,0.29010184512068515,2.7806161428877565,0.526521015696178,0.6129647645418193,21,1.6354895238095234e-07,21,6.574419047619049e-08,0.46428074385848755,0.4019847851000197,0.06475489014842128,0.23607729479074333
PWY-6353: purine nucleotides degradation II (aerobic),16,2.3808527500000003e-05,16,1.1050998125000002e-05,0.5893170282653211,0.4641613440814431,0.28276255392352445,0.41483659948654994,21,9.110078095238095e-06,21,1.1246986666666669e-05,0.1399516351777324,1.2345653406138803,0.06507258766667925,0.23607729479074333
P163-PWY: L-lysine fermentation to acetate and butanoate,16,8.560669375000001e-06,16,6.950464375e-07,1.0816348914573803,0.08119066477789301,0.005510584945256393,0.06396192598250765,21,3.190762380952381e-06,21,5.913992380952381e-07,0.7089027465386334,0.1853473143677709,0.07161287061463163,0.25780633421267385
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate),16,7.376516000000001e-05,16,2.0634400874999997e-05,0.8839536001558951,0.2797309851290229,0.007882337264883948,0.07377867679931376,21,6.412879714285714e-05,21,1.7286156571428566e-05,0.6608967107914399,0.2695537315774205,0.07277841741034317,0.25803257081848946
PWY66-400: glycolysis VI (metazoan),16,0.00011676279249999998,16,6.2020478125e-05,0.5801526220895346,0.5311664512049077,0.3558099957673745,0.44643184455531165,21,5.8774800476190476e-05,21,5.8930966666666696e-05,0.002221053166936584,1.002657026297171,0.07277841741034317,0.25803257081848946
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)",16,0.0,16,2.5333125e-07,0.4568130924801764,inf,0.16394023748002984,0.32269346828802775,21,0.0,21,1.4529999999999998e-07,0.5634361698190111,inf,0.08051284727677621,0.2776950242163074
PWY1G-0: mycothiol biosynthesis,16,0.0,16,2.19863375e-07,0.45981459801377284,inf,0.16394023748002984,0.32269346828802775,21,0.0,21,1.2984628571428572e-07,0.5634361698190108,inf,0.08051284727677621,0.2776950242163074
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),16,0.0,16,4.78885625e-07,0.6311237156601023,inf,0.07995295353294264,0.23240982766097612,21,0.0,21,4.2729190476190474e-07,0.563035510146369,inf,0.08069769934490983,0.2776950242163074
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates),16,0.0,16,3.7575375e-07,0.4415449528152759,inf,0.16394023748002984,0.32269346828802775,21,0.0,21,1.8380714285714288e-07,0.5634361698190112,inf,0.08051284727677621,0.2776950242163074
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis,16,1.8656205e-05,16,3.7180231249999997e-06,1.1032666032853022,0.19929150247866592,0.005603298066936478,0.06396192598250765,21,1.2369037142857144e-05,21,3.3903019047619045e-06,0.8037293849428668,0.27409586256434937,0.08572263253824662,0.2889296786360635
PWY-6936: seleno-amino acid biosynthesis,16,0.00015991132562499997,16,8.0613455e-05,0.6023540044825897,0.5041134809240626,0.33651827439216053,0.4408072062707776,21,9.459077809523809e-05,21,7.698629523809524e-05,0.153015709026172,0.8138879580901862,0.08572263253824662,0.2889296786360635
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III,16,2.0426663124999997e-05,16,2.068402375e-06,1.1104528751451754,0.10125992494919554,0.0008002171246159933,0.01702280065092204,21,5.9870004761904774e-06,21,1.3294233333333335e-06,0.9939781188170176,0.22205164984039624,0.08581458403934365,0.2889296786360635
GLYOXYLATE-BYPASS: glyoxylate cycle,16,1.3756311875e-06,16,1.0681198125e-06,0.22906889061485705,0.7764579795847353,0.624133303180552,0.6840617936498791,21,1.0814945714285716e-06,21,9.049282380952381e-07,0.19854136326622898,0.836738585659193,0.09042975911349187,0.3022937661793871
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I,16,3.0288325625e-05,16,1.1350014375e-05,0.6300640170493508,0.37473231487024466,0.013554787436270544,0.09765619203677184,21,2.788666904761905e-05,21,1.003372e-05,0.5410487659881767,0.35980345959807897,0.09530202630526455,0.3120304827845841
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV,16,7.329474250000001e-05,16,3.8533936875e-05,0.5229468348938405,0.5257394399741564,0.3964376050481627,0.4869627274607353,21,5.255970761904762e-05,21,3.618333190476191e-05,0.25220758419980077,0.6884233863517362,0.09534264751751181,0.3120304827845841
"PWY-6309: L-tryptophan degradation XI (mammalian, via kynurenine)",16,1.2535551875e-06,16,7.326955e-07,0.575927685858229,0.5844940113575973,0.26603889946705284,0.40445862102754754,21,8.046081904761903e-07,21,6.509999523809524e-07,0.31418586168849755,0.8090893929325673,0.09477385301767675,0.3120304827845841
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I,16,5.4278924374999984e-05,16,5.4054200000000005e-06,1.1620800822108448,0.09958598226183074,0.0002758527050398282,0.00860660439724264,21,1.7442074761904766e-05,21,4.698039761904763e-06,0.8932613988742322,0.269350970342459,0.1004670188525748,0.3164338960076208
TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis,16,7.277726687499999e-06,16,2.7261586874999997e-06,0.6349656230702548,0.3745893195168165,0.16024493324892441,0.32269346828802775,21,4.565821714285714e-06,21,1.7513015238095238e-06,0.4936468306949724,0.38356765406103926,0.10074497971182797,0.3164338960076208
PWY66-409: superpathway of purine nucleotide salvage,16,6.856794681250001e-05,16,4.4016743749999996e-05,0.33499218398425296,0.6419434414503381,0.7486986250513457,0.8036489828532792,21,5.338284947619048e-05,21,4.365283285714285e-05,0.135445813434241,0.8177314115952661,0.1004670188525748,0.3164338960076208
PWY-5100: pyruvate fermentation to acetate and lactate II,16,0.00010749312125000001,16,6.370595875e-05,0.47058619294453413,0.59265149257167,0.41776103043678603,0.5104756194371172,21,6.854696e-05,21,6.074408571428574e-05,0.09468863587444157,0.8861674640901032,0.1004670188525748,0.3164338960076208
PWY-7111: pyruvate fermentation to isobutanol (engineered),16,0.000205723894375,16,0.00011051670500000001,0.5584175915400015,0.5372088902738088,0.31791274611079934,0.4408072062707776,21,0.00012563756095238093,21,0.00010405246666666667,0.1421639618518237,0.8281955322748152,0.1004670188525748,0.3164338960076208
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage,16,3.5708969375e-05,16,2.7795173125e-05,0.2415655245961077,0.7783807153073289,0.5087609383394367,0.5997484109391849,21,2.291988761904762e-05,21,2.5476417619047614e-05,0.09369773075242704,1.1115419954273853,0.09775453069752167,0.3164338960076208
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),16,1.4691538750000001e-06,16,1.0833118124999999e-06,0.22656210299449817,0.7373712385981351,0.7903338827537436,0.8406278571108,21,6.018191428571427e-07,21,1.055645761904762e-06,0.5835948633306635,1.7540913652116028,0.10836915498808097,0.3381117635628126
PWY-6368: 3-phosphoinositide degradation,16,4.78398125e-08,16,1.46486175e-07,0.674074132700305,3.0620139867814076,0.030235869043341208,0.13163495624069074,21,1.944222857142857e-07,21,7.66023142857143e-08,0.6743384661990385,0.393999659063188,0.11526482829923901,0.34058110932380475
PWY-6558: heparan sulfate biosynthesis (late stages),16,9.9023e-08,16,2.895585625e-07,1.1923099296326536,2.9241546155943565,0.004591765678217322,0.059549077906006456,21,1.6876909523809524e-07,21,2.3460666666666664e-07,0.3771486469907017,1.3901044283948396,0.11087546217124279,0.34058110932380475
PWY0-1261: anhydromuropeptides recycling,16,7.3265061875e-05,16,1.17455285e-05,1.0507285954225538,0.1603155474029278,0.004433990573779437,0.05928878824367933,21,2.1021339523809523e-05,21,8.762263809523809e-06,0.6640060011407208,0.4168270913278079,0.1171657235066935,0.34058110932380475
VALSYN-PWY: L-valine biosynthesis,16,0.00017663726937499998,16,9.4830973125e-05,0.543821497138512,0.5368684279401668,0.33651827439216053,0.4408072062707776,21,0.00011754758952380953,21,8.937750476190474e-05,0.19869743098471507,0.7603516594766166,0.1171657235066935,0.34058110932380475
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),16,3.897801674999999e-05,16,3.712615625e-06,0.9244224691333345,0.09524896171121895,0.0005570653481881362,0.012560993484553088,21,5.655460190476191e-06,21,2.5596276190476193e-06,0.8345628530854377,0.4525940476706102,0.11124130061254212,0.34058110932380475
PWY-7511: protein ubiquitylation,16,8.3028125e-09,16,2.387395e-08,0.38731180819581257,2.8754051714404008,0.02575085028632172,0.12984878496550314,21,5.060761904761905e-08,21,7.096109523809525e-09,0.909976743473617,0.14021820542737778,0.11542315042283555,0.34058110932380475
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine),16,0.00017663726937499998,16,9.4830973125e-05,0.543821497138512,0.5368684279401668,0.33651827439216053,0.4408072062707776,21,0.00011754758952380953,21,8.937750476190474e-05,0.19869743098471507,0.7603516594766166,0.1171657235066935,0.34058110932380475
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",16,5.095394374999999e-06,16,3.608388125e-06,0.2934586025253501,0.7081666029040197,0.38559111006034397,0.4784584752389927,21,3.7218600000000005e-06,21,3.1817642857142856e-06,0.1601802291511805,0.8548855372620908,0.11694100581772875,0.34058110932380475
PWY-6859: all-trans-farnesol biosynthesis,16,2.1305255749999998e-05,16,1.0856268062499999e-05,0.5200512499987145,0.5095582137050854,0.23514837837692237,0.38886728296961015,21,9.130470142857141e-06,21,1.0930128571428571e-05,0.1299340256587042,1.1971046835939023,0.1171657235066935,0.34058110932380475
PWY-6948: sitosterol degradation to androstenedione,16,4.254306874999999e-07,16,6.216962500000001e-07,0.6717907541066908,1.4613338159814815,0.0724955529750113,0.2260500693776566,21,5.898453333333334e-07,21,5.546462857142856e-07,0.11144028926525379,0.9403249536278756,0.11315905178746725,0.34058110932380475
"ARGORNPROST-PWY: arginine, ornithine and proline interconversion",16,4.473089375e-06,16,2.4495308124999997e-06,0.5179548418641418,0.547614994278982,0.4600680243974564,0.5520816292769477,21,1.8334638095238094e-06,21,2.834925380952381e-06,0.38465079377771955,1.5462128929006091,0.11457969353722798,0.34058110932380475
"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",16,8.199725000000001e-07,16,1.6586818125000001e-06,0.7225593196530742,2.022850537670471,0.0368716359711494,0.14379938028748265,21,2.068180476190476e-06,21,1.2900718571428574e-06,0.5591463809075069,0.6237714125989283,0.11902465573781347,0.34384900546479447
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,16,0.00018781343437499997,16,9.556842937500001e-05,0.5849088597137332,0.5088476747844467,0.33651827439216053,0.4408072062707776,21,0.00012593544285714284,21,8.86539142857143e-05,0.2497151930240161,0.7039631756905836,0.12319245831330494,0.3515492103086995
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,16,0.00018781343437499997,16,9.556842937500001e-05,0.5849088597137332,0.5088476747844467,0.33651827439216053,0.4408072062707776,21,0.00012593544285714284,21,8.86539142857143e-05,0.2497151930240161,0.7039631756905836,0.12319245831330494,0.3515492103086995
P23-PWY: reductive TCA cycle I,16,1.3079657499999998e-05,16,2.0217730625e-06,0.9777400607880411,0.154573853520247,0.05134057135276159,0.1891920267172632,21,6.205792380952382e-06,21,1.6297857142857143e-06,0.7695797223818022,0.2626233064593109,0.1282079567238686,0.36279411686735014
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,16,2.7170406874999996e-06,16,1.940662875e-06,0.29639144982738613,0.7142560963213401,0.41759028291224454,0.5104756194371172,21,2.0399549523809527e-06,21,1.7336565238095233e-06,0.1797279551024055,0.8498503958560799,0.12945858443770827,0.36279411686735014
PWY-2941: L-lysine biosynthesis II,16,8.9826406875e-05,16,4.9607221875e-05,0.5489050398295354,0.5522565535102842,0.3558099957673745,0.44643184455531165,21,5.7332e-05,21,4.639999047619047e-05,0.16844898340625392,0.8093209808865987,0.12945858443770827,0.36279411686735014
P108-PWY: pyruvate fermentation to propanoate I,16,2.0806399124999998e-05,16,4.2998240624999995e-06,1.14623656857339,0.20665873208851077,0.004430360918365591,0.05928878824367933,21,7.867942761904763e-06,21,3.96650657142857e-06,0.6213958701960742,0.5041351585110302,0.13596945188546564,0.37431590283763483
TRPSYN-PWY: L-tryptophan biosynthesis,16,0.00012932681937500003,16,6.4061309375e-05,0.6387631725929311,0.4953443507277934,0.23514837837692237,0.38886728296961015,21,7.773511952380954e-05,21,5.932171428571429e-05,0.2039428862317161,0.7631263018453919,0.13596945188546564,0.37431590283763483
PWY-5989: stearate biosynthesis II (bacteria and plants),16,9.864265937500002e-05,16,2.5434658125e-05,1.093270712297342,0.2578464356714835,0.00212881440560165,0.036899449697095264,21,5.221491428571429e-05,21,2.2976515238095243e-05,0.5856863792818551,0.4400374021945199,0.13596945188546564,0.37431590283763483
PWY-841: superpathway of purine nucleotides de novo biosynthesis I,16,0.0001657231575,16,8.027324312499999e-05,0.6429489462773488,0.48438156945567484,0.2999944706772245,0.4306669088249726,21,0.00011146704857142856,21,7.398761428571428e-05,0.29538326787837105,0.663762208060104,0.14273030104897902,0.3795328459711488
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II,16,0.00016038122812500003,16,7.9020191875e-05,0.6279295935881075,0.4927022495014953,0.33651827439216053,0.4408072062707776,21,0.00011129401761904761,21,7.342301809523811e-05,0.30005741585188234,0.6597211572194335,0.14273030104897902,0.3795328459711488
PWY-5747: 2-methylcitrate cycle II,16,2.891786875e-07,16,1.3389375e-08,0.629677967320012,0.04630138934426141,0.0599160217571425,0.20319346508943978,21,8.234133333333334e-08,21,1.0201428571428572e-08,0.5376062680778063,0.12389195266162686,0.13990686724340545,0.3795328459711488
PWY-7208: superpathway of pyrimidine nucleobases salvage,16,0.000131329995,16,6.696184125e-05,0.619165654385296,0.5098746957996915,0.2999944706772245,0.4306669088249726,21,8.576810047619049e-05,21,6.202792333333332e-05,0.24580234384800062,0.7232050493009633,0.14273030104897902,0.3795328459711488
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,16,0.00010414752562499999,16,5.17814025e-05,0.6466498051025881,0.4971928251703964,0.26621422497906266,0.40445862102754754,21,6.335018380952382e-05,21,4.723322619047619e-05,0.22749072934893036,0.7455894103242576,0.14273030104897902,0.3795328459711488
PWY-6609: adenine and adenosine salvage III,16,0.00018250990687500003,16,8.51798234375e-05,0.6651457129161208,0.4667134233750892,0.26621422497906266,0.40445862102754754,21,0.00011368728142857144,21,8.133135857142857e-05,0.24460002053040283,0.7153954035089513,0.14273030104897902,0.3795328459711488
PWY-6628: superpathway of L-phenylalanine biosynthesis,16,2.0507570625000006e-05,16,1.45330625625e-05,0.3116132410165415,0.7086681708063115,0.3558099957673745,0.44643184455531165,21,9.84684904761905e-06,21,1.3770896666666664e-05,0.37132329423071786,1.3985079490983405,0.14974624823485425,0.3937148549096168
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,16,0.000136275125,16,6.6202966875e-05,0.6397888716611998,0.4858037508679592,0.31791274611079934,0.4408072062707776,21,9.397742e-05,21,6.131412142857144e-05,0.30813431140620395,0.6524346106604272,0.14974624823485425,0.3937148549096168
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,16,1.013560625e-05,16,7.941424374999999e-06,0.17098463807923614,0.7835174511638117,0.1920773252982857,0.3511413603109285,21,6.15336380952381e-06,21,9.825839047619047e-06,0.3030262064431142,1.5968240058244563,0.15202157394272944,0.39746422684467814
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,16,0.0001413992625,16,6.7897665625e-05,0.6668087800024473,0.48018401528084353,0.2503449209783549,0.39315913764385946,21,9.100943666666666e-05,21,6.258460476190476e-05,0.28066432063334124,0.6876715981786442,0.15702227095855664,0.40377155389343133
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),16,0.00015132372000000002,16,7.1783068125e-05,0.6676501744851849,0.4743675884058361,0.2503449209783549,0.39315913764385946,21,0.00010140061904761903,21,6.653339047619047e-05,0.30722976966077625,0.6561438293088283,0.15702227095855664,0.40377155389343133
THRESYN-PWY: superpathway of L-threonine biosynthesis,16,0.00015120780875,16,7.0154930625e-05,0.6630707062715714,0.4639636749249565,0.20674060673155448,0.3664947119332102,21,9.401108333333332e-05,21,6.729470904761906e-05,0.2418179719293437,0.7158167597006991,0.15702227095855664,0.40377155389343133
PWY-5103: L-isoleucine biosynthesis III,16,0.00015818497187499998,16,7.886012062499999e-05,0.6033627555229957,0.498531053173094,0.26621422497906266,0.40445862102754754,21,0.00010816401095238096,21,7.554612238095238e-05,0.2587829498463761,0.6984404675434183,0.17237366957845635,0.40742867354907863
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,16,0.00018871022500000002,16,9.2311849375e-05,0.6299279434639437,0.48917248323454643,0.28276255392352445,0.41483659948654994,21,0.00014097660619047622,21,8.638123000000001e-05,0.3455600625750258,0.6127344978307158,0.17237366957845635,0.40742867354907863
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,16,0.00018162632125,16,9.1389029375e-05,0.5986009433358598,0.503170623872337,0.26621422497906266,0.40445862102754754,21,0.0001201241342857143,21,8.507539523809526e-05,0.24738445399749565,0.7082289978110818,0.17237366957845635,0.40742867354907863
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,16,0.00016053313874999996,16,7.590037437500001e-05,0.6686869510764748,0.47280190847822706,0.28276255392352445,0.41483659948654994,21,0.00011030936476190478,21,7.057445714285717e-05,0.32442628168210014,0.6397866336660293,0.16456319304531475,0.40742867354907863
HSERMETANA-PWY: L-methionine biosynthesis III,16,0.000105350395625,16,5.5926346875e-05,0.547922518129391,0.5308603403263205,0.43974563486845963,0.5317854189106954,21,8.206682333333332e-05,21,5.3505527619047624e-05,0.30750197075174573,0.6519751276556982,0.17237366957845635,0.40742867354907863
CRNFORCAT-PWY: creatinine degradation I,16,0.0,16,9.0805e-09,0.3535533905932737,inf,0.34850142376108484,0.4408072062707776,21,0.0,21,1.3836952380952381e-08,0.44777366283964504,inf,0.1622055607695725,0.40742867354907863
PWY-5870: ubiquinol-8 biosynthesis (eukaryotic),16,0.0,16,2.14685625e-08,0.48523631985882454,inf,0.16394023748002984,0.32269346828802775,21,0.0,21,1.0680952380952381e-08,0.44777366283964504,inf,0.1622055607695725,0.40742867354907863
